# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Fri Jul 25 09:27:00 UTC 2025
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 5.00000 1.4500000477 2.5346015836    1.450  1.361  3.6644  2.848    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.26e-12      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.368 3.956 2.909 1.831 1.176 0.664 -0.091 -0.701 -0.787
0.0152 0.01508 5.00000 1.5000000000 2.5388844597    1.500  1.386  3.6655  2.842    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.73e-12      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.306 3.867 2.833 1.761 1.110 0.600 -0.150 -0.757 -0.842
0.0152 0.01508 5.00000 1.5499999523 2.5428511323    1.550  1.409  3.6666  2.838    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.14e-12      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.248 3.784 2.763 1.695 1.049 0.542 -0.204 -0.807 -0.892
0.0152 0.01508 5.00000 1.5811660290 2.5451782122    1.581  1.422  3.6673  2.836    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -1.7e-12      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.215 3.735 2.722 1.657 1.013 0.508 -0.236 -0.836 -0.921
0.0152 0.01508 5.00000 1.6000000238 2.5465340628    1.600  1.428  3.6678  2.837    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.47e-12      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.199 3.708 2.701 1.638 0.996 0.492 -0.250 -0.849 -0.933
0.0152 0.01508 5.00000 1.6500000954 2.5499614852    1.649  1.451  3.6688  2.832    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.66e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.143 3.629 2.633 1.575 0.937 0.435 -0.303 -0.899 -0.982
0.0152 0.01508 5.00000 1.7000000477 2.5531580802    1.699  1.468  3.6699  2.832    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.100 3.560 2.577 1.524 0.890 0.391 -0.343 -0.935 -1.018
0.0152 0.01508 5.00000 1.7500000000 2.5561455243    1.749  1.489  3.6708  2.827    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.048 3.487 2.516 1.466 0.835 0.338 -0.392 -0.981 -1.063
0.0152 0.01508 5.00000 1.7663903236 2.5570826006    1.765  1.495  3.6711  2.826    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.033 3.465 2.497 1.448 0.819 0.323 -0.407 -0.995 -1.077
0.0152 0.01508 5.00000 1.7999999523 2.5589429085    1.799  1.505  3.6718  2.827    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.007 3.424 2.464 1.418 0.791 0.296 -0.430 -1.016 -1.098
0.0152 0.01508 5.00000 1.8500000238 2.5615671203    1.849  1.521  3.6728  2.827    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.967 3.362 2.413 1.372 0.748 0.256 -0.468 -1.050 -1.131
0.0152 0.01508 5.00000 1.9000000954 2.5640331317    1.899  1.540  3.6736  2.823    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.921 3.298 2.358 1.320 0.700 0.209 -0.511 -1.091 -1.172
0.0152 0.01508 5.00000 1.9007760286 2.5640702268    1.900  1.540  3.6736  2.823    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.920 3.297 2.357 1.320 0.699 0.208 -0.512 -1.092 -1.173
